the,ball,of,worsted,alice,had,1
great,interest,as,the,king,took,1
they,had,to,leave,off,never,1
in,the,other,room,how,would,1
exactly,like,her,now,do,try,1
is,the,voice,of,my,child,1
worsted,round,the,kittens,neck,just,1
going,without,a,dinner,then,when,1
she,added,ill,put,you,through,1
glass,and,had,jumped,lightly,down,1
quilt,and,perhaps,it,says,go,1
more,to,herself,than,the,kitten,1
as,our,drawing,room,only,the,1
somehow,kitty,lets,pretend,the,glass,1
suddenly,in,her,ear,nurse,do,1
do,you,know,what,to,morrow,1
milk,isnt,good,to,drink,but,1
doubt,feeling,that,it,was,all,1
what,to,morrow,is,kitty,alice,1
and,the,red,queen,alice,said,1
beginning,with,her,favourite,phrase,lets,1
looking,about,and,noticed,that,what,1
immediately,fell,flat,on,his,back,1
into,it,somehow,kitty,lets,pretend,1
sent,to,prison,i,suppose,when,1
well,go,and,see,the,bonfire,1
said,afterwards,that,she,had,never,1
that,youre,the,red,queen,kitty,1
lily,was,nearly,screaming,herself,into,1
the,chessmen,were,walking,about,two,1
the,other,way,i,can,see,1
favourite,phrase,lets,pretend,she,had,1
see,through,the,glass,thats,just,1
i,shall,be,as,warm,here,1
was,the,most,likely,place,to,1
did,was,to,look,whether,there,1
do,you,know,i,think,if,1
up,and,folded,your,arms,youd,1
the,snow,against,the,window,panes,1
alice,thought,to,herself,as,she,1
are,something,like,our,books,only,1
very,exact,had,argued,that,they,1
they,do,at,the,end,of,1
reduced,at,last,to,say,well,1
she,might,as,well,dust,him,1
argument,with,her,sister,only,the,1
we,come,to,the,passage,you,1
that,they,couldnt,because,there,were,1
him,up,very,gently,and,lifted,1
minute,or,two,she,could,do,1
ought,dinah,you,know,you,ought,1
among,the,cinders,my,precious,lily,1
other,paw,she,rubbed,its,face,1
and,had,been,rolling,it,up,1
you,all,your,faults,number,one,1
may,be,only,pretence,just,to,1
it,wants,plenty,of,sticks,kitty,1
roll,over,and,begin,kicking,she,1
this,one,a,bit,it,writes,1
to,prison,i,suppose,when,the,1
all,over,the,wrong,way,beginning,1
would,be,glad,to,help,if,1
was,still,a,little,out,of,1
be,a,little,annoyed,with,the,1
them,than,eat,them,do,you,1
the,queen,replied,you,havent,got,1
oh,please,dont,make,such,faces,1
sitting,curled,up,in,a,corner,1
had,quite,taken,away,her,breath,1
fell,flat,on,his,back,and,1
could,only,get,through,into,looking,1
the,hearth,among,the,cinders,but,1
lets,pretend,that,youre,the,red,1
would,look,this,led,to,a,1
as,cross,a,voice,as,she,1
on,as,she,put,her,head,1
black,kitten,had,been,finished,with,1
in,all,her,life,such,a,1
but,the,bit,behind,the,fireplace,1
up,to,the,looking,glass,that,1
a,fire,well,then,the,books,1
bit,behind,the,fireplace,oh,i,1
are,the,red,king,and,the,1
yards,and,yards,of,it,got,1
interrupt,me,she,went,on,holding,1
ashes,mind,the,volcano,what,volcano,1
noisy,little,daughter,the,queen,gasped,1
hear,what,they,said,the,king,1
bonfire,to,morrow,here,alice,wound,1
last,she,said,why,youll,be,1
place,to,find,one,blew,me,1
ive,held,up,one,of,our,1
and,bearing,it,pretty,well,considering,1
i,should,have,to,go,without,1
grinned,at,her,they,dont,keep,1
to,see,how,it,would,look,1
was,sitting,sulkily,among,the,ashes,1
and,dont,keep,your,mouth,so,1
held,the,poor,thing,down,by,1
she,cried,out,quite,forgetting,that,1
so,tidy,as,the,other,alice,1
to,herself,and,half,asleep,the,1
nurse,do,lets,pretend,that,im,1
the,boys,getting,in,sticks,for,1
the,queen,who,was,still,a,1
that,there,was,a,real,one,1
on,talking,more,to,herself,than,1
a,corner,of,the,great,arm,1
so,while,alice,was,sitting,curled,1
were,talking,together,in,a,frightened,1
it,got,so,cold,and,it,1
it,alice,looked,on,with,great,1
great,curiosity,to,see,what,would,1
room,too,but,that,may,be,1
here,and,cant,get,at,me,1
such,faces,my,dear,she,cried,1
a,thinner,pencil,i,cant,manage,1
talking,to,herself,and,half,asleep,1
on,the,edge,of,the,shovel,1
i,know,that,because,ive,held,1
queen,said,if,you,dont,make,1
king,looking,up,anxiously,into,the,1
winding,and,now,and,then,putting,1
bar,till,at,last,she,said,1
of,that,moment,the,king,went,1
the,white,kitten,had,had,nothing,1
took,hold,of,the,end,of,1
she,said,this,though,she,hardly,1
very,demurely,on,her,knee,pretending,1
properly,so,to,punish,it,she,1
kitten,and,she,began,scrambling,wildly,1
didnt,get,on,very,fast,as,1
smoke,comes,up,in,that,room,1
took,no,notice,of,the,question,1
all,alive,and,the,very,clock,1
and,uninteresting,but,that,all,the,1
see,how,sulky,it,was,and,1
through,the,air,had,quite,taken,1
while,i,wasnt,looking,thats,three,1
the,very,clock,on,the,chimney,1
possible,for,instance,the,pictures,on,1
because,alice,had,begun,with,lets,1
watched,it,with,great,curiosity,to,1
and,when,she,got,back,with,1
might,have,won,if,it,hadnt,1
having,a,grand,game,of,romps,1
dinah,ought,to,have,taught,you,1
covers,them,up,snug,you,know,1
the,other,room,how,would,you,1
imperial,kitten,and,she,began,scrambling,1
breath,and,for,a,minute,or,1
fact,because,therell,be,no,one,1
out,but,his,eyes,and,his,1
having,its,face,washed,by,the,1
and,dance,about,whenever,the,wind,1
red,queen,alice,said,in,a,1
number,one,you,squeaked,twice,while,1
turning,into,a,sort,of,mist,1
the,other,alice,thought,to,herself,1
gently,and,lifted,him,across,more,1
as,the,king,took,an,enormous,1
as,brightly,as,the,one,she,1
that,bit,i,want,so,much,1
queen,replied,you,havent,got,any,1
as,she,put,her,head,closer,1
up,all,my,punishments,she,went,1
little,annoyed,with,the,queen,for,1
what,they,said,the,king,was,1
she,hardly,knew,how,she,had,1
hardly,knew,how,she,had,got,1
rubbing,his,nose,which,had,been,1
to,clap,her,hands,and,i,1
paw,went,into,your,eye,well,1
far,rather,go,without,them,than,1
oh,of,surprise,she,was,down,1
they,cant,see,me,i,feel,1
alice,went,on,as,soon,as,1
went,on,getting,larger,and,larger,1
warm,here,as,i,was,in,1
of,sticks,kitty,only,it,got,1
only,get,through,into,looking,glass,1
